Time (s),Compressor Speed (rpm),Condensor Air Mass Flow (kg/s),Evaporator Air Mass Flow (kg/s),Superheat (°C),Discharge Temperature (°C),Subcooling (°C),Condenser_Pressure (kPa),Evaporator_Pressure (kPa),Compressor_MassFlow (kg/s),EXV_MassFlow (kg/s),Compressor_Power (kW),Total Power (kW),Air Side Cooling Capacity (kW),Ref Side Cooling Capacity (kW)
228.5,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
228.55,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
228.6,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
228.65,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
228.7,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
228.75,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
228.8,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
228.85,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
228.9,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
228.95,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229.05,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229.1,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229.15,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229.2,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229.25,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229.3,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229.35,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229.4,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229.45,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229.5,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229.55,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229.6,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229.65,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229.7,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229.75,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229.8,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229.85,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229.9,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
229.95,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230.05,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230.1,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230.15,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230.2,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230.25,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230.3,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230.35,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230.4,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230.45,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230.5,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230.55,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230.6,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230.65,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230.7,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230.75,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230.8,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230.85,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230.9,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
230.95,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231.05,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231.1,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231.15,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231.2,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231.25,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231.3,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231.35,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231.4,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231.45,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231.5,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231.55,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231.6,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231.65,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231.7,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231.75,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231.8,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231.85,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231.9,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
231.95,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232.05,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232.1,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232.15,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232.2,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232.25,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232.3,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232.35,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232.4,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232.45,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232.5,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232.55,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232.6,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232.65,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232.7,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232.75,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232.8,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232.85,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232.9,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
232.95,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233.05,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233.1,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233.15,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233.2,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233.25,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233.3,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233.35,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233.4,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233.45,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233.5,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233.55,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233.6,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233.65,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233.7,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233.75,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233.8,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233.85,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233.9,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
233.95,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
234,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
234.05,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
234.1,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
234.15,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
234.2,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
